FBgn0000003	52
FBgn0000008	174
FBgn0000014	10
FBgn0000015	2
FBgn0000017	448
FBgn0000018	101
FBgn0000022	0
FBgn0000024	4
FBgn0000028	10
FBgn0000032	2916
FBgn0000036	0
FBgn0000037	0
FBgn0000038	1
FBgn0000039	0
FBgn0000042	101876
FBgn0000043	4467
FBgn0000044	810
FBgn0000045	0
FBgn0000046	54
FBgn0000047	5
FBgn0000052	2842
FBgn0000053	2718
FBgn0000055	6
FBgn0000056	0
FBgn0000057	1369
FBgn0000061	0
FBgn0000063	135
FBgn0000064	7421
FBgn0000071	0
FBgn0000075	497
FBgn0000077	690
FBgn0000078	93
FBgn0000079	245
FBgn0000083	3805
FBgn0000084	3241
FBgn0000092	8
FBgn0000094	0
FBgn0000097	306
FBgn0000100	182026
FBgn0000108	7
FBgn0000109	274
FBgn0000114	30366
FBgn0000115	2524
FBgn0000116	8628
FBgn0000117	21602
FBgn0000119	182
FBgn0000120	12
FBgn0000121	15
FBgn0000137	0
FBgn0000139	1034
FBgn0000140	817
FBgn0000146	843
FBgn0000147	3123
FBgn0000150	101799
FBgn0000152	201
FBgn0000153	23
FBgn0000157	0
FBgn0000158	549
FBgn0000163	1125
FBgn0000166	705
FBgn0000173	4969
FBgn0000179	1
FBgn0000180	36
FBgn0000181	93399
FBgn0000182	0
FBgn0000183	1959
FBgn0000206	0
FBgn0000212	265
FBgn0000216	0
FBgn0000221	1898
FBgn0000227	0
FBgn0000228	434
FBgn0000229	356
FBgn0000233	0
FBgn0000239	2956
FBgn0000241	1
FBgn0000244	921
FBgn0000246	534
FBgn0000247	119
FBgn0000250	1482
FBgn0000251	1702
FBgn0000253	12151
FBgn0000256	417
FBgn0000257	5131
FBgn0000259	2798
FBgn0000261	3812
FBgn0000273	837
FBgn0000274	15
FBgn0000276	101
FBgn0000277	173
FBgn0000278	46
FBgn0000279	19
FBgn0000280	0
FBgn0000281	1
FBgn0000283	392
FBgn0000286	680
FBgn0000287	0
FBgn0000289	1020
FBgn0000299	638
FBgn0000303	0
FBgn0000307	506
FBgn0000308	9496
FBgn0000316	1651
FBgn0000317	199
FBgn0000318	11953
FBgn0000319	4382
FBgn0000320	566
FBgn0000326	361
FBgn0000330	2353
FBgn0000337	1
FBgn0000339	11829
FBgn0000346	32
FBgn0000351	2029
FBgn0000352	554
FBgn0000355	61080
FBgn0000356	39685
FBgn0000357	45008
FBgn0000358	27438
FBgn0000359	84821
FBgn0000360	97358
FBgn0000370	3670
FBgn0000376	665
FBgn0000377	2383
FBgn0000382	898
FBgn0000384	2618
FBgn0000392	0
FBgn0000394	263
FBgn0000395	40
FBgn0000404	14560
FBgn0000405	31706
FBgn0000406	849
FBgn0000411	0
FBgn0000412	6603
FBgn0000414	276
FBgn0000416	4191
FBgn0000422	16
FBgn0000426	2040
FBgn0000427	6380
FBgn0000439	0
FBgn0000442	4
FBgn0000447	3124
FBgn0000448	3
FBgn0000449	28
FBgn0000451	5
FBgn0000454	21428
FBgn0000455	6367
FBgn0000459	1
FBgn0000463	1376
FBgn0000464	48
FBgn0000473	1484
FBgn0000477	73
FBgn0000479	1407
FBgn0000482	273
FBgn0000489	377
FBgn0000490	28
FBgn0000492	3
FBgn0000499	4066
FBgn0000500	0
FBgn0000504	46
FBgn0000520	5895
FBgn0000524	715
FBgn0000527	1
FBgn0000529	0
FBgn0000533	1690
FBgn0000535	2
FBgn0000536	832
FBgn0000541	2145
FBgn0000542	25
FBgn0000543	1387
FBgn0000546	917
FBgn0000547	1112
FBgn0000551	0
FBgn0000552	0
FBgn0000557	33
FBgn0000559	125845
FBgn0000560	0
FBgn0000562	2068
FBgn0000564	0
FBgn0000565	811
FBgn0000566	2656
FBgn0000567	114
FBgn0000568	828
FBgn0000575	1521
FBgn0000576	0
FBgn0000577	0
FBgn0000578	607
FBgn0000579	80867
FBgn0000581	827
FBgn0000588	485
FBgn0000591	0
FBgn0000592	115
FBgn0000594	0
FBgn0000606	0
FBgn0000611	2803
FBgn0000615	20872
FBgn0000617	1455
FBgn0000618	7024
FBgn0000625	0
FBgn0000629	785
FBgn0000633	0
FBgn0000635	191
FBgn0000636	1140
FBgn0000639	1
FBgn0000640	0
FBgn0000644	2726
FBgn0000658	0
FBgn0000659	5
FBgn0000662	1620
FBgn0000667	2858
FBgn0000709	805
FBgn0000711	923
FBgn0000715	0
FBgn0000719	563
FBgn0000721	1868
FBgn0000723	49
FBgn0000808	1155
FBgn0000810	66
FBgn0000826	1142
FBgn0000927	19973
FBgn0000928	17
FBgn0000964	630
FBgn0000996	1953
FBgn0001075	0
FBgn0001077	0
FBgn0001078	1049
FBgn0001079	621
FBgn0001083	4
FBgn0001084	998
FBgn0001085	406
FBgn0001086	2156
FBgn0001087	1849
FBgn0001089	32
FBgn0001090	14
FBgn0001091	20112
FBgn0001092	30599
FBgn0001098	2221
FBgn0001099	13
FBgn0001104	2230
FBgn0001105	22812
FBgn0001108	2059
FBgn0001112	9
FBgn0001114	49
FBgn0001120	24586
FBgn0001122	246
FBgn0001123	203
FBgn0001124	4312
FBgn0001125	14580
FBgn0001128	2250
FBgn0001133	3071
FBgn0001134	0
FBgn0001137	144
FBgn0001138	1
FBgn0001139	4839
FBgn0001142	31330
FBgn0001145	57
