FBgn0000003	37
FBgn0000008	1355
FBgn0000014	246
FBgn0000015	117
FBgn0000017	6904
FBgn0000018	1014
FBgn0000022	0
FBgn0000024	1205
FBgn0000028	21
FBgn0000032	11911
FBgn0000036	254
FBgn0000037	125
FBgn0000038	416
FBgn0000039	24
FBgn0000042	138950
FBgn0000043	14844
FBgn0000044	13207
FBgn0000045	9230
FBgn0000046	4427
FBgn0000047	395
FBgn0000052	8184
FBgn0000053	8952
FBgn0000055	195
FBgn0000056	0
FBgn0000057	2967
FBgn0000061	10
FBgn0000063	2745
FBgn0000064	42165
FBgn0000071	1
FBgn0000075	816
FBgn0000077	1887
FBgn0000078	15871
FBgn0000079	41672
FBgn0000083	11245
FBgn0000084	5400
FBgn0000092	39
FBgn0000094	0
FBgn0000097	3849
FBgn0000100	105250
FBgn0000108	1547
FBgn0000109	2011
FBgn0000114	91364
FBgn0000115	5404
FBgn0000116	34585
FBgn0000117	28342
FBgn0000119	1498
FBgn0000120	8697
FBgn0000121	11924
FBgn0000137	0
FBgn0000139	3387
FBgn0000140	17690
FBgn0000146	8585
FBgn0000147	8072
FBgn0000150	50953
FBgn0000152	624
FBgn0000153	536
FBgn0000157	54
FBgn0000158	3320
FBgn0000163	5279
FBgn0000166	8080
FBgn0000173	25431
FBgn0000179	52
FBgn0000180	140
FBgn0000181	112893
FBgn0000182	6
FBgn0000183	24740
FBgn0000206	426
FBgn0000212	6622
FBgn0000216	0
FBgn0000221	776
FBgn0000227	0
FBgn0000228	4961
FBgn0000229	2074
FBgn0000233	11
FBgn0000239	15667
FBgn0000241	40
FBgn0000244	2684
FBgn0000246	4398
FBgn0000247	3094
FBgn0000250	17324
FBgn0000251	14705
FBgn0000253	84695
FBgn0000256	3723
FBgn0000257	4963
FBgn0000259	29746
FBgn0000261	25058
FBgn0000273	11671
FBgn0000274	136
FBgn0000276	30
FBgn0000277	6
FBgn0000278	2
FBgn0000279	34
FBgn0000280	0
FBgn0000281	1
FBgn0000283	9978
FBgn0000286	5052
FBgn0000287	32
FBgn0000289	11598
FBgn0000299	8897
FBgn0000303	165
FBgn0000307	9905
FBgn0000308	49255
FBgn0000316	11836
FBgn0000317	3561
FBgn0000318	12469
FBgn0000319	29039
FBgn0000320	882
FBgn0000326	2342
FBgn0000330	2402
FBgn0000337	2
FBgn0000339	10676
FBgn0000346	736
FBgn0000351	7156
FBgn0000352	5884
FBgn0000355	93672
FBgn0000356	24071
FBgn0000357	23301
FBgn0000358	28925
FBgn0000359	102329
FBgn0000360	159477
FBgn0000370	14326
FBgn0000376	5699
FBgn0000377	2511
FBgn0000382	11040
FBgn0000384	18271
FBgn0000392	0
FBgn0000394	1330
FBgn0000395	302
FBgn0000404	157812
FBgn0000405	231014
FBgn0000406	21181
FBgn0000411	128
FBgn0000412	23508
FBgn0000414	3736
FBgn0000416	35952
FBgn0000422	817
FBgn0000426	7421
FBgn0000427	46999
FBgn0000439	41
FBgn0000442	29
FBgn0000447	3386
FBgn0000448	47
FBgn0000449	75
FBgn0000451	108
FBgn0000454	33775
FBgn0000455	4237
FBgn0000459	220
FBgn0000463	7081
FBgn0000464	149
FBgn0000473	32172
FBgn0000477	1599
FBgn0000479	10637
FBgn0000482	1626
FBgn0000489	2558
FBgn0000490	251
FBgn0000492	184
FBgn0000499	6251
FBgn0000500	95
FBgn0000504	636
FBgn0000520	2746
FBgn0000524	8039
FBgn0000527	88
FBgn0000529	6
FBgn0000533	2488
FBgn0000535	188
FBgn0000536	10121
FBgn0000541	34985
FBgn0000542	444
FBgn0000543	2613
FBgn0000546	6021
FBgn0000547	10777
FBgn0000551	1
FBgn0000552	0
FBgn0000557	3644
FBgn0000559	246646
FBgn0000560	9
FBgn0000562	13088
FBgn0000564	9
FBgn0000565	2873
FBgn0000566	9020
FBgn0000567	1049
FBgn0000568	5170
FBgn0000575	9946
FBgn0000576	13
FBgn0000577	5
FBgn0000578	5640
FBgn0000579	95970
FBgn0000581	9670
FBgn0000588	2924
FBgn0000591	1
FBgn0000592	5250
FBgn0000594	0
FBgn0000606	0
FBgn0000611	11341
FBgn0000615	42688
FBgn0000617	2910
FBgn0000618	3200
FBgn0000625	67
FBgn0000629	8416
FBgn0000633	122
FBgn0000635	2119
FBgn0000636	2018
FBgn0000639	1
FBgn0000640	0
FBgn0000644	4031
FBgn0000658	29
FBgn0000659	762
FBgn0000662	7718
FBgn0000667	9102
FBgn0000709	3696
FBgn0000711	7084
FBgn0000715	133
FBgn0000719	5190
FBgn0000721	22880
FBgn0000723	1517
FBgn0000808	855
FBgn0000810	2105
FBgn0000826	4038
FBgn0000927	20680
FBgn0000928	43
FBgn0000964	2534
FBgn0000996	15357
FBgn0001075	14
FBgn0001077	0
FBgn0001078	9278
FBgn0001079	2257
FBgn0001083	141
FBgn0001084	1631
FBgn0001085	5215
FBgn0001086	6953
FBgn0001087	8629
FBgn0001089	1277
FBgn0001090	1004
FBgn0001091	69140
FBgn0001092	148601
FBgn0001098	15303
FBgn0001099	112
FBgn0001104	16151
FBgn0001105	48005
FBgn0001108	10799
FBgn0001112	185
FBgn0001114	6023
FBgn0001120	34472
FBgn0001122	6093
FBgn0001123	1797
FBgn0001124	15637
FBgn0001125	28137
FBgn0001128	14826
FBgn0001133	3295
FBgn0001134	113
FBgn0001137	1658
FBgn0001138	43
FBgn0001139	29213
FBgn0001142	51794
FBgn0001145	5321
FBgn0001147	1
FBgn0001148	4
FBgn0001149	109838
FBgn0001150	21
FBgn0001168	2112
FBgn0001169	6936
FBgn0001170	15
FBgn0001174	0
FBgn0001179	4872
FBgn0001180	4541
FBgn0001185	2496
FBgn0001186	12188
FBgn0001187	4508
FBgn0001189	1955
