FBgn0000003	30
FBgn0000008	1898
FBgn0000014	1725
FBgn0000015	1899
FBgn0000017	5785
FBgn0000018	975
FBgn0000022	0
FBgn0000024	7916
FBgn0000028	931
FBgn0000032	2407
FBgn0000036	2349
FBgn0000037	1530
FBgn0000038	6116
FBgn0000039	786
FBgn0000042	84628
FBgn0000043	17876
FBgn0000044	72584
FBgn0000045	111135
FBgn0000046	49161
FBgn0000047	9087
FBgn0000052	8036
FBgn0000053	8087
FBgn0000055	652
FBgn0000056	0
FBgn0000057	5833
FBgn0000061	38
FBgn0000063	652
FBgn0000064	196327
FBgn0000071	13
FBgn0000075	170
FBgn0000077	770
FBgn0000078	85533
FBgn0000079	206994
FBgn0000083	13743
FBgn0000084	4833
FBgn0000092	132
FBgn0000094	24840
FBgn0000097	2920
FBgn0000100	78026
FBgn0000108	17680
FBgn0000109	817
FBgn0000114	43249
FBgn0000115	2557
FBgn0000116	174264
FBgn0000117	15244
FBgn0000119	4122
FBgn0000120	47511
FBgn0000121	91759
FBgn0000137	0
FBgn0000139	2456
FBgn0000140	3152
FBgn0000146	569
FBgn0000147	2281
FBgn0000150	21746
FBgn0000152	493
FBgn0000153	4893
FBgn0000157	859
FBgn0000158	127
FBgn0000163	5737
FBgn0000166	77
FBgn0000173	11503
FBgn0000179	706
FBgn0000180	250
FBgn0000181	42429
FBgn0000182	385
FBgn0000183	7246
FBgn0000206	3769
FBgn0000212	5548
FBgn0000216	0
FBgn0000221	623
FBgn0000227	0
FBgn0000228	3526
FBgn0000229	3977
FBgn0000233	120
FBgn0000239	8205
FBgn0000241	577
FBgn0000244	9167
FBgn0000246	453
FBgn0000247	6554
FBgn0000250	10165
FBgn0000251	5464
FBgn0000253	93006
FBgn0000256	29942
FBgn0000257	1833
FBgn0000259	8245
FBgn0000261	127869
FBgn0000273	19408
FBgn0000274	5498
FBgn0000276	1414
FBgn0000277	54
FBgn0000278	8
FBgn0000279	31
FBgn0000280	0
FBgn0000281	1
FBgn0000283	4915
FBgn0000286	19651
FBgn0000287	2778
FBgn0000289	8298
FBgn0000299	17063
FBgn0000303	1931
FBgn0000307	3644
FBgn0000308	29631
FBgn0000316	1851
FBgn0000317	4493
FBgn0000318	9273
FBgn0000319	27267
FBgn0000320	2296
FBgn0000326	2173
FBgn0000330	1365
FBgn0000337	9
FBgn0000339	4357
FBgn0000346	8996
FBgn0000351	29
FBgn0000352	1475
FBgn0000355	320
FBgn0000356	0
FBgn0000357	116
FBgn0000358	0
FBgn0000359	2
FBgn0000360	4
FBgn0000370	19371
FBgn0000376	1213
FBgn0000377	1559
FBgn0000382	14058
FBgn0000384	1903
FBgn0000392	0
FBgn0000394	1186
FBgn0000395	1480
FBgn0000404	3484
FBgn0000405	5512
FBgn0000406	48609
FBgn0000411	944
FBgn0000412	9351
FBgn0000414	7064
FBgn0000416	85251
FBgn0000422	5871
FBgn0000426	718
FBgn0000427	46
FBgn0000439	309
FBgn0000442	135
FBgn0000447	9892
FBgn0000448	587
FBgn0000449	7
FBgn0000451	1023
FBgn0000454	16704
FBgn0000455	6748
FBgn0000459	1318
FBgn0000463	1099
FBgn0000464	480
FBgn0000473	114479
FBgn0000477	5230
FBgn0000479	23632
FBgn0000482	1370
FBgn0000489	15898
FBgn0000490	1851
FBgn0000492	1186
FBgn0000499	5719
FBgn0000500	575
FBgn0000504	5660
FBgn0000520	926
FBgn0000524	1016
FBgn0000527	1560
FBgn0000529	50
FBgn0000533	630
FBgn0000535	2598
FBgn0000536	12553
FBgn0000541	15812
FBgn0000542	812
FBgn0000543	2273
FBgn0000546	2694
FBgn0000547	5698
FBgn0000551	32
FBgn0000552	12
FBgn0000557	27574
FBgn0000559	241960
FBgn0000560	350
FBgn0000562	8045
FBgn0000564	10
FBgn0000565	6219
FBgn0000566	6716
FBgn0000567	2654
FBgn0000568	13459
FBgn0000575	7712
FBgn0000576	148
FBgn0000577	812
FBgn0000578	3288
FBgn0000579	97444
FBgn0000581	9178
FBgn0000588	430
FBgn0000591	1
FBgn0000592	84327
FBgn0000594	0
FBgn0000606	15
FBgn0000611	7582
FBgn0000615	95102
FBgn0000617	777
FBgn0000618	529
FBgn0000625	437
FBgn0000629	2241
FBgn0000633	1556
FBgn0000635	9456
FBgn0000636	3893
FBgn0000639	477
FBgn0000640	230
FBgn0000644	74
FBgn0000658	236
FBgn0000659	4815
FBgn0000662	3737
FBgn0000667	32287
FBgn0000709	2701
FBgn0000711	7970
FBgn0000715	768
FBgn0000719	2650
FBgn0000721	17447
